DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200229,99HAP501,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200229,01301301,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200229,99AJEH01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200229,99L2VK01,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200229,9NYRGO01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200229,YYZ08G01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200228,99BZHH01,26575,SMARTPHONE SAMSUNG GAL A30S 64GB VIOLETA     
20200228,53121601,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200227,41486501,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200227,24905601,26525,SMARTPHONE LG K12 MAX AZUL                   
20200227,56537501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200227,9OIA4I01,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200227,9O9NZ201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200226,19472501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200226,49577301,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20200222,99CMMP01,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200222,9O2HMO01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200221,51345001,25437,RADIO CK43.ABRALLK X BOOM LG                 
20200221,9OQ4N301,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200220,39299101,25934,TABLET NB306 M7 3G PLUS QUAD CORE DOURADA    
20200219,99DH1Z01,24606,SMARTPHONE SAMSUNG GAL J7 PRO J730 DB PT     
20200219,9OAX9D01,26424,CAIXA AMPLIFICADA MCO-09 MULTI CONNECT       
20200217,99EZOB01,22978,CONJ.SC-AKX100LBK PANASONIC                  
20200215,99MFAH01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200215,99FQXW01,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200215,74319801,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200215,99GRCF01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200214,61454201,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200214,99DJL701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200214,99L1FC01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200213,YYZXHO01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200213,53290701,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200212,26391901,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200212,56537501,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200212,9NYNTB01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200212,53493401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200211,19029401,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200210,99BHAT01,25546,"TELEVISOR SMART 32"" TC32FS600B PANASONIC     "
20200210,99BHAT01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200210,9OOXAT01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200208,9O0UYX01,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200208,99DAJC01,22978,CONJ.SC-AKX100LBK PANASONIC                  
20200206,99E2GO01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200205,49072401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200205,49072401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200205,50236401,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200204,9OMWD201,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200204,50236401,26013,SMARTPHONE SAMSUNG GAL A50  A505 64GB BRANCO 
20200204,99FU5L01,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200203,99L5QD01,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200203,9NZKMU01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200201,9NYZIU01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200201,30329701,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200201,91077701,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200131,16456201,26008,SMARTPHONE SAMSUNG GAL A30  A305 64GB BRANCO 
20200131,08793301,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200130,9O2R7I01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200130,99B6OY01,19526,RADIO RECEPTOR 2 FXS RM PF25 PT              
20200129,15567301,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20200129,9NZDS801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200129,9OQ48J01,22618,CELULAR RIU-I R200 DB PRETO-AMARELO          
20200125,12757201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OGMFR01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200124,44387201,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200124,99E9VH01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200124,08690501,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200122,9NY2LF01,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20200122,34298501,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200121,9ONBK601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200121,49072401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200121,51345001,25870,TABLET NB296 M7S LITE 8GB PRETO              
20200120,04034001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200120,68702001,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200120,99C9ZM01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200120,99QBV801,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200117,21978901,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200117,9OCCCC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200117,78706001,20966,PEN DRIVE 32GB PD589 TWIST PRETO             
20200116,68702001,23611,SMARTPHONE SAMSUNG GAL J2 PRIME 16GB TV DB RS
20200115,99EW7001,26432,AUTO RADIO AR-06 PRETO                       
20200115,9OHZCW01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200115,97670801,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200115,41437501,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200114,40853801,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200113,16940601,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200113,03522301,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200111,39299101,25870,TABLET NB296 M7S LITE 8GB PRETO              
20200111,28704401,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200110,40378801,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200110,83561001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200109,52118701,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200109,99FQXW01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200109,12757201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200108,9O0UYX01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200108,49072401,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200107,99E41Z01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200107,9O1RFQ01,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200107,46379901,25583,SMARTPHONE LG K11 PLUS DB AZUL               
20200107,9OKZN101,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200107,25123001,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200106,35388901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200106,99JTH301,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200106,94478101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200106,46161201,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200104,99HMIO01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200104,9O98IM01,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200103,9OP4JN01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20200103,19265701,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200102,92053901,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200102,95735301,25240,PEN DRIVE MC161 2X1 LEITOR USB SD 8G         
20200102,9O1NZS01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191231,9OI2ZY01,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20191231,9OI2ZY01,25241,PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       
20191231,9OA1V301,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191231,17345601,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191230,41208601,25904,"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG"
20191230,85670501,26222,CELULAR INFINITY W201 PRETO                  
20191230,99M2CW01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191230,9O4AOT01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191228,YYZ43J01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191228,9O1NZS01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191228,99D34601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191227,21199301,20385,TABLET NB184 M7S QUAD CORE PRETO             
20191227,21199301,20385,TABLET NB184 M7S QUAD CORE PRETO             
20191227,34635101,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191227,34635101,26247,SMARTPHONE LG K8 PLUS PRETO                  
20191227,32656301,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191227,16509101,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191227,99ECQC01,25872,SMARTPHONE LG K12 PLUS  AZUL                 
20191226,9OQ38201,23807,KIT AUTOMOTIVO AU 953 MP3+4 ALTO FALANTES    
20191226,99IUJQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191224,99HMIO01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191223,9O2H5S01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191223,9OQ9I001,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191223,9OKYE301,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20191223,99HYTC01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191222,67334301,26330,CAIXA BLUETOOTH BS16B 16W SEMP TCL           
20191222,9ODME601,26330,CAIXA BLUETOOTH BS16B 16W SEMP TCL           
20191221,48430001,25108,MINI SYSTEM MHC-M60D SONY                    
20191221,09023901,23745,"TELEVISOR 32"" KDL-32R305B SONY               "
20191221,45513901,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191221,99D9HW01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191221,99D9HW01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191220,9O85K801,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191220,99D5Z201,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191220,99L71M01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191220,99L71M01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191219,9OKZ2601,23376,"TELEVISOR SMART 48"" KDL-48W655D SONY         "
20191218,9OLG5V01,24852,TABLET NB707 MINI MS50L BRANCO/DOURADO       
20191218,9NZLXL01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191217,99MDVP01,21647,DVD D-15 KARAOKE MONDIAL                     
20191217,93541101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191217,43471401,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20191217,43471401,25870,TABLET NB296 M7S LITE 8GB PRETO              
20191217,99E5OY01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191216,01301301,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191216,99HYTC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191214,9NYZIU01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191214,99M98M01,24335,"TELEVISOR SMART 43"" L43S4900FS SEMP TCL      "
20191214,99EZOB01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191214,44957101,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20191214,09508901,26483,SMARTPHONE SAMSUNG GAL A50 A505 128GB AZUL   
20191214,05854901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191213,00951301,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20191213,99PXHD01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191213,9OL4HR01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191212,06526501,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191212,9OHSLT01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191211,90229801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191211,99DH1Z01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191211,57212901,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191210,9OPYS301,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191210,99HAP501,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191210,91062001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191210,91062001,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191209,16940601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191209,9OCLK201,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191209,9O063201,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191208,85873501,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191206,99DAJC01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191206,49489801,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191205,99C2IW01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191205,9OJ3VD01,21603,DVD D-14 GAME STAR II MONDIAL                
20191205,13863701,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20191204,9OM50S01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191204,99BSKR01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191204,9O3ZPJ01,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20191203,55819801,26222,CELULAR INFINITY W201 PRETO                  
20191203,99M06S01,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191203,27203801,25999,RADIO AUTOMOTIVO P3335 POP 1 4X25WRMS PT     
20191202,9OJAB301,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191130,9OAJLW01,25905,"TELEVISOR SMART 55"" UHD BT UN55RU7100 SAMSUNG"
20191130,84555101,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191130,33254701,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191129,17619101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191129,99C9JX01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191129,99IBT401,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191129,9ONUX201,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191129,12641701,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20191129,21978901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191129,99M5T801,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191129,85670501,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191129,9O3L7201,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20191129,9OJ3VD01,23431,MINI SYSTEM PH1700BT PHILCO                  
20191129,18413401,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20191129,9NYWDV01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191129,YYYGQ901,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191128,YYYEV101,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191128,85670501,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191128,67334301,14537,PEN DRIVE 16GB PD588 TWIST PRETO             
20191127,99HJ7S01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191127,10285601,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191127,99L5QD01,25211,TABLET NB276 M7S 3G PLUS 8GB DOURADO         
20191126,99M0K201,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191126,99M0K201,26243,SUPORTE UNIV. BEDIN BU-25                    
20191126,9OFOBS01,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20191126,84555101,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191126,06526501,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191125,08793301,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191125,99BZHH01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191125,01301301,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191123,64495801,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191122,29606701,26222,CELULAR INFINITY W201 PRETO                  
20191122,44721401,26243,SUPORTE UNIV. BEDIN BU-25                    
20191121,9OAC1D01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191121,99M5T801,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191121,52508701,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20191121,99GEYK01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191120,9O8DNV01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191119,99GEYK01,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191114,99E03901,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20191114,91077701,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191113,94410601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191113,9OEUI201,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191112,78288101,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191112,60777501,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191112,49338501,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191111,05433501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191111,9O4UQ701,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191111,16940601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191109,31054201,21821,PEN DRIVE NANO 16GB PD054 PRETO              
20191109,46584601,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20191109,82511001,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191109,99DJNQ01,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191108,95099701,25699,RADIO AUTOMOTIVO P3336 POP BT 4X25W PT       
20191108,99KUZ001,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
