DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200302,07212101,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200229,79407501,25435,TABLET NB732 MINI MS50X PRETO                
20200229,9O4AGG01,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200229,99FWLO01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200229,99DK7Q01,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200229,9O3NEA01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200228,99QL4O01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200228,99QL4O01,21823,PEN DRIVE SONY R 8GB USMRGR                  
20200228,9OBMC301,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200228,64293901,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200228,14309801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200228,9OQRSH01,26015,SMARTPHONE SAMSUNG GAL A50  A505 64GB PRETO  
20200227,9OMHU801,21647,DVD D-15 KARAOKE MONDIAL                     
20200227,9NXG7Y01,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200227,98152701,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200227,99DIME01,25884,CAIXA AMPLIFICADA MCO-07 MULTI CONNECT       
20200227,99DIME01,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200227,9OE36Z01,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20200226,52495901,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20200226,39462201,25330,SMARTPHONE BLU STUDIO J1 PRETO               
20200226,99QK9O01,22086,PEN DRIVE SONY R 16GB USMRGR                 
20200222,99FBNU01,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200222,9OQ8QU01,26575,SMARTPHONE SAMSUNG GAL A30S 64GB VIOLETA     
20200222,61272601,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200222,22880201,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200221,46868101,26013,SMARTPHONE SAMSUNG GAL A50  A505 64GB BRANCO 
20200221,46868101,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200221,9OR7QM01,25366,TABLET NB728 MINI MS40G PRETO                
20200220,9O5GV301,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200220,06057801,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200220,83449101,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200219,31905001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200219,99EXL801,25435,TABLET NB732 MINI MS50X PRETO                
20200217,99028201,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200217,13338101,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200217,99CS6U01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200217,90826501,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200213,99EGZ101,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200213,91549101,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200213,19746301,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200213,99ECZP01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200213,99ECZP01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200212,18208701,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200212,99DID701,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200212,99DCVY01,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200211,99HHPJ01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200211,42175101,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200211,95868401,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20200210,55528801,21647,DVD D-15 KARAOKE MONDIAL                     
20200210,99CFEO01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200210,80882001,25153,SMARTPHONE SAMSUNG GAL J4 J400 32GB DB PRETO 
20200208,28061201,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200208,99DZXB01,23780,RADIO CJ88 ABRALLK LG                        
20200208,54392801,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200208,19429601,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20200208,99E9FT01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200208,YYZTWN01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200207,38306401,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200207,99FKG001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200207,75107101,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200207,59663001,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20200207,99DJIH01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200207,99DAPA01,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20200207,9O6D6301,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200206,99F3DK01,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20200206,62515201,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200206,99BRFE01,25662,CELULAR RIU FLIP 2.4 DB AZUL                 
20200206,15522801,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200206,75275501,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200206,000RND01,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200205,07960701,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200204,74949701,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200204,39956801,22978,CONJ.SC-AKX100LBK PANASONIC                  
20200204,9OO3LF01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200204,12757301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200204,12757301,23904,"TELEVISOR SMART 49"" UN49J5200 SAMSUNG        "
20200203,99AXV001,25554,TELEVISOR SMART 32 PTV32N87SA LED PHILCO     
20200203,9OJSCT01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200203,10609801,24670,BOX LINE OPB 5060-X BLUETOOTH ONEAL          
20200201,9O3NEA01,23725,AUTO RADIO DVH7880                           
20200201,07197801,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200201,75109601,24852,TABLET NB707 MINI MS50L BRANCO/DOURADO       
20200201,75109601,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200131,9OE36Z01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200131,99JPS401,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200130,99FZ9401,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200129,9OHS0Y01,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200129,9O05U301,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200128,94249101,25884,CAIXA AMPLIFICADA MCO-07 MULTI CONNECT       
20200128,99HHPJ01,25673,CARTAO DE MEMORIA 32GB  LG                   
20200128,99HHPJ01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200128,68536901,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200128,95867401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200128,9OCVJE01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200128,9O0E3001,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200128,99EXL801,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200127,9OQ7HD01,23631,SMARTPHONE LG K10 POWER DB DOURADO           
20200125,49869201,21647,DVD D-15 KARAOKE MONDIAL                     
20200125,09467501,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200125,09467501,26013,SMARTPHONE SAMSUNG GAL A50  A505 64GB BRANCO 
20200125,9O8LRY01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200124,9OBMC301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,42175101,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200123,9O35W801,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200122,54155501,23780,RADIO CJ88 ABRALLK LG                        
20200122,43157101,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200122,91558901,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20200122,9NZQ8I01,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20200121,14211101,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20200121,97347801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200121,39462201,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200120,99EQMR01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200120,99EQMR01,24368,ROTEADOR RE184 1200MBPS AC DUAL              
20200120,42175101,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200120,42175101,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200120,99N55I01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200120,99N55I01,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20200120,9OQHXQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200120,99EGZ101,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20200118,9OM6S601,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20200118,99F5C901,21603,DVD D-14 GAME STAR II MONDIAL                
20200117,99351901,24368,ROTEADOR RE184 1200MBPS AC DUAL              
20200117,9O0ZZ401,26432,AUTO RADIO AR-06 PRETO                       
20200116,99A19X01,25582,SMARTPHONE LG K11 PLUS DB DOURADO            
20200115,99CO6K01,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20200115,99BLCO01,23725,AUTO RADIO DVH7880                           
20200115,69472301,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200114,9ONY9001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200114,99H9UV01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200114,87666201,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200114,96154801,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20200114,99ACVI01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200113,9OLEAB01,26432,AUTO RADIO AR-06 PRETO                       
20200113,10259201,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200113,9O9EZE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200111,9NZIYP01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200111,03027201,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200111,95145001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200110,07952501,25583,SMARTPHONE LG K11 PLUS DB AZUL               
20200110,99FPL301,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200110,97215401,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20200110,99DCV901,26432,AUTO RADIO AR-06 PRETO                       
20200110,99DCV901,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200110,99GDYZ01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,21349901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200109,18208701,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200109,99F3AH01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200109,9O9RQG01,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20200109,83868601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20200108,91197401,26460,CAIXA DE SOM AMPLIF.TROLLEY 8 POL SP329      
20200108,91197401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200108,9OGAPE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200107,73294001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200107,36098301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200107,9NZGZC01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200106,17403601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200106,9O3AR701,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20200106,9O4FRH01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200106,99N1OG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200106,99BOXB01,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20200103,90581401,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200103,90539401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200103,15522801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200103,99QFL601,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200103,99E6OP01,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200103,97928001,24526,BOX LINE OCM 3910 ONEAL                      
20200102,20797501,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20200102,65155301,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200102,16275001,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200102,47432801,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200102,50071001,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20200102,99E96101,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200102,99E96101,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200102,12153301,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200102,9OK2GH01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191231,99EB4B01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191231,99DSYC01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191231,99DSH701,23780,RADIO CJ88 ABRALLK LG                        
20191231,28953501,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20191231,35551701,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20191230,99FBNU01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191230,9OEO9L01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191230,99LOEK01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191228,9OF7FM01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191228,99I16K01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191227,99DSYC01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191227,43739901,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191227,19543401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191227,99E3TD01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191227,19746301,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191227,13757501,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191226,11660201,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20191226,16787201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191226,16787201,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191226,99CB8L01,26330,CAIXA BLUETOOTH BS16B 16W SEMP TCL           
20191226,9O2EXG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191226,99JM8Y01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191224,99PLDY01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20191223,YYZ02H01,25673,CARTAO DE MEMORIA 32GB  LG                   
20191223,YYZ02H01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20191223,YYZ02H01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191223,9OHJ5501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191223,9OJUBN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191223,99MNBW01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191223,99HM9601,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191223,99AXV001,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20191223,05950001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191221,YYYN0K01,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20191221,49869201,24851,TABLET NB706 MINI MS50L PRETO/GRAFIT         
20191221,49869201,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20191221,9NZPRT01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191220,9O6EE601,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191220,9O6EE601,26330,CAIXA BLUETOOTH BS16B 16W SEMP TCL           
20191220,28200601,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191220,9OJLQC01,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20191220,64527501,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20191220,9OGJ5Z01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191220,99H0Y401,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191219,99DIOR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191219,99DIOR01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191219,99E5BG01,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20191219,99E5BG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191219,80338701,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191219,80338701,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191218,99LFHP01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191218,99MKZZ01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191218,95141501,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191217,93758101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191217,999IKY01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191217,20183701,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191217,39508201,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20191217,99GW3Q01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191217,05950001,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191216,99B1FP01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191216,9O837K01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191216,9NZQ8I01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191216,24943801,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20191216,41031801,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
