DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200511,99CCOC01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200511,9OHLVT01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200511,9OQIJA01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200510,70544001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200510,12526601,25680,SMARTPHONE MOTOROLA MOTO G7 XT1962-4 DB POLAR
20200510,49808901,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200510,9OQKXJ01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200510,75707401,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200510,9OBEXC01,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200509,82740301,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200509,52622801,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200509,09535101,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200509,75336301,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200509,10236601,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200509,69157401,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200509,69157401,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200509,99CSFR01,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200508,05755101,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,05755101,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200508,9OQZQ401,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,99DHGS01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200508,9O0WZL01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200508,99K3BJ01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200508,9NYPKR01,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200508,99CTCD01,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200508,32013501,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200507,9OKTHT01,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200507,99CCOC01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200507,99BLW101,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200507,99BX1V01,26605,SMARTPHONE LG K50S 32GB PRETO                
20200507,99E5YW01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200507,99GKVN01,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20200507,99F0IS01,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200507,99QJRF01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200507,14592701,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200507,14592701,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200506,YYYXVG01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200506,99AWIA01,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200506,99DC7T01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200506,9NXZOD01,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200506,10975701,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200506,08442901,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200506,99C8XW01,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200506,9OQ6FB01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200506,18316701,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200506,02587601,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200506,9O1NKK01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200506,99K3I601,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200506,9NXEPE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,YYZ4Q201,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200505,YYZ4Q201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200505,80199801,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20200505,9O8HDY01,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200505,71364501,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200505,71364501,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200505,17629101,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200505,41950101,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200505,99DKNP01,25583,SMARTPHONE LG K11 PLUS DB AZUL               
20200505,99M19G01,15713,SUPORTE PRETO TV LCD 10 A 55 BR ART SBRP130  
20200505,99M19G01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200505,99LC6301,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200505,18932901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200504,9ODNKG01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200504,9OQIJA01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200504,99BKJQ01,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200504,02330901,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200504,26271101,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200504,9OBMPY01,26605,SMARTPHONE LG K50S 32GB PRETO                
20200504,63366101,26632,SMARTPHONE MOTOROLA MOTO G8 64GB BLUE        
20200504,9NXEPE01,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200504,99CG7301,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200504,27904701,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200503,43291501,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200502,9OQRWX01,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20200502,99M21U01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200502,99F3AU01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200502,06719601,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200502,9OMGY201,22218,CONJ.SC-AKX220LBK PANASONIC                  
20200502,9OQYX501,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200502,52222801,25873,SMARTPHONE LG K12 PLUS PLATINUM              
20200502,9OQBN401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200502,90486901,26636,SMARTPHONE MOTOROLA MOTO G8 POWER 64GB VULCAN
20200502,99EY5P01,25680,SMARTPHONE MOTOROLA MOTO G7 XT1962-4 DB POLAR
20200502,9OB5PZ01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200501,35626401,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200501,99F3XN01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200430,99IH4F01,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200430,99MQMW01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200430,9O0GQQ01,25435,TABLET NB732 MINI MS50X PRETO                
20200430,99MKND01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200430,9OPVA801,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200430,62886301,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200430,12526601,25873,SMARTPHONE LG K12 PLUS PLATINUM              
20200430,99BUBP01,25873,SMARTPHONE LG K12 PLUS PLATINUM              
20200430,99EDR501,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200429,99F69Z01,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200428,9OGOUT01,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200428,99C3BP01,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200428,99CH3K01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200428,97220101,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200428,99EXXG01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200428,9OHLVT01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200427,28014901,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200427,99C5G401,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200427,33377001,25905,"TELEVISOR SMART 55"" UHD BT UN55RU7100 SAMSUNG"
20200427,99F0IS01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200427,48806101,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200426,9OGPIA01,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20200425,99QF3Z01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200425,9O06VD01,26100,TABLET NB736 MINI MS50G PRETO                
20200424,99CHZQ01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200424,9OQADK01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200424,99BV1801,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200424,9ODNKG01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200424,97232501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200424,99H4X901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200424,000WEN01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200423,9O17NK01,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200423,9OQBN401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200423,9OQPT701,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200423,9OQPT701,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200423,99HMU101,22618,CELULAR RIU-I R200 DB PRETO-AMARELO          
20200423,9OFR8101,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200423,9NZOHQ01,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200423,9O06VD01,26100,TABLET NB736 MINI MS50G PRETO                
20200423,9OFJOU01,24851,TABLET NB706 MINI MS50L PRETO/GRAFIT         
20200422,31913901,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200422,31913901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200422,9OFJ7O01,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200422,97232501,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200420,99EDR501,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200420,99F0T601,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200420,20994601,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200420,21867301,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200420,99F05L01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200420,95850501,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200420,9OKJPT01,26386,SMARTPHONE LG K8 PLUS AZUL                   
20200420,99JG2001,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20200419,99IWNL01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200418,99F0IS01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200418,9OQL8I01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200418,46402001,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200417,9OQNOI01,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200417,9OQMUK01,22367,SMARTPHONE MOTOROLA MOTO G4 P DTV XT1603 PT  
20200417,9ODNKG01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200417,99BVZH01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200417,43574301,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200416,99GZXY01,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200416,99F05L01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200416,99JG2001,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200415,9OBYR401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200414,99EXFG01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200414,9OQQUU01,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20200413,99N5O601,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200411,14015301,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20200407,99CY9301,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200403,9OQBN401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200330,9ON3Z101,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200328,09786001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200326,23746401,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200323,42593401,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200321,14480701,21647,DVD D-15 KARAOKE MONDIAL                     
20200321,55192801,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200321,94530001,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200321,27364101,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200321,99PRDO01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200321,04203701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200320,99JWBT01,21823,PEN DRIVE SONY R 8GB USMRGR                  
20200320,99JWBT01,25239,TABLET NB710 MS60 PRETO/PRATA MULTILASER     
20200320,84722901,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200320,99C2LL01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200320,99ELSZ01,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200320,99JRBV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200320,04978101,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200320,04978101,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200320,9ODXBQ01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200319,99EA3V01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200319,21375501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200319,99H5TB01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200319,99DJNV01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200319,10737301,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200319,9OPRAK01,26386,SMARTPHONE LG K8 PLUS AZUL                   
20200318,40708001,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200318,20453501,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200318,53783601,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200318,99CESV01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200318,9OC6OA01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200318,50607401,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20200317,000UHZ01,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200317,90057001,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200317,27836501,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200317,9ODJ4Q01,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20200317,99HJQP01,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20200317,25422501,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200317,84451001,21647,DVD D-15 KARAOKE MONDIAL                     
20200317,9OHDO501,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200317,21927801,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200317,99PPTQ01,25871,SMARTPHONE LG K12 PLUS PRETO                 
20200317,9OEUQG01,26177,TABLET NB720 MINI MS45 4G PRETO              
20200317,99LG9D01,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200317,06828601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200317,06828601,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200317,22200501,22616,CELULAR RIU-I R200 DB PRETO-AZUL             
20200317,42987101,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200316,86249401,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200316,08177101,25241,PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       
20200316,72776201,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200316,99BWMP01,23376,"TELEVISOR SMART 48"" KDL-48W655D SONY         "
20200316,9NYJWX01,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200315,79183001,25538,SMARTPHONE SAMSUNG GAL J6 64GB PRETO         
20200314,99GKXI01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200314,99JFPO01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200314,99GN3Z01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200314,99HQ4I01,21647,DVD D-15 KARAOKE MONDIAL                     
20200314,9NZGJ101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200314,64915701,25252,"TELEVISOR SMART 49"" S4900FS FULL HD SEMP TCL "
20200314,80205001,25088,SMARTPHONE SAMSUNG GAL J7 PRIME TV 2 DB DR   
20200313,56148801,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200313,99FB1F01,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200313,34126901,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200312,9OPR3F01,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20200312,99E69Y01,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200312,YYZ1DL01,21823,PEN DRIVE SONY R 8GB USMRGR                  
20200311,18964901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200311,99EAKN01,25366,TABLET NB728 MINI MS40G PRETO                
20200311,99BGA101,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200311,9O1LG901,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200311,08250801,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200311,9NXC0M01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200311,9OLSJT01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200311,YYZ4PT01,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200310,99AT7A01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200310,99DAYW01,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200310,9O1DEP01,26178,"TELEVISOR SMART 49"" 49SK6200 HD LED 4K SEMP T"
20200310,34961301,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200310,90336101,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200310,9OQ79001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200310,57249901,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20200310,42195601,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200310,9ONT5I01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200309,78471201,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200309,9OBVLA01,26386,SMARTPHONE LG K8 PLUS AZUL                   
20200309,55069501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200309,21375501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200309,27466501,26014,SMARTPHONE SAMSUNG GAL A50  A505 64GB AZUL   
20200309,36241901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200309,YYYRY101,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200308,18384301,26587,SMARTPHONE MOTOROLA MOTO ONE MACRO 64GB VIOL 
20200307,99C15D01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200307,99C15D01,25669,"TELEVISOR SMART 43"" 43LK5750PSA.BWZ LG       "
20200307,9O1DZB01,26575,SMARTPHONE SAMSUNG GAL A30S 64GB VIOLETA     
20200307,9O8KJ901,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200307,16668401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200307,57466301,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200307,18620001,26329,CAIXA BLUETOOTH BS05B 5W SEMP TCL            
20200306,99F1M501,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20200306,9O3JQ701,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200306,29213901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200306,29213901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200306,18316701,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200306,9OQOIS01,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200306,90425501,26583,SMARTPHONE MOTOROLA MOTO G8 PLUS 64GB AZUL SF
20200306,42593401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200306,90958901,25583,SMARTPHONE LG K11 PLUS DB AZUL               
20200306,67483701,22616,CELULAR RIU-I R200 DB PRETO-AZUL             
20200306,67483701,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20200306,96019701,26386,SMARTPHONE LG K8 PLUS AZUL                   
20200306,99HWXH01,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200305,99EACV01,23278,CELULAR RIU FLIP 2.4 DB VERMELHO             
20200305,03289001,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20200305,9OER5801,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200305,46385401,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200305,9OQOJ601,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200305,90248101,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200305,9O0IL001,25671,SMARTPHONE LG K11 PLUS DB PRETO              
20200305,99BGI901,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200305,55073801,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200305,14981101,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200304,99EVIO01,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20200304,87659201,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200304,87659201,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200304,49388901,24368,ROTEADOR RE184 1200MBPS AC DUAL              
20200304,32793601,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200304,99QJI001,25435,TABLET NB732 MINI MS50X PRETO                
20200304,27492301,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200304,60138101,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
